metabolite_id	metabolite_name	analysis_id	units	PMN_02	PMN_03	PMN_04	PMN_05	PMN_06	PMN_07	PMN_08	PMN_10	PMN_12	PMN_13	PMN_14	PMN_15	PMN_16	PMN_19	PMN_21	PMN_22	PMN_25	PMN_27	PMN_28	PMN_29	PMN_32	PMN_34	PMN_35	PMN_36	PMN_38	PMN_40	PMN_41	PMN_42	PMN_43	PMN_46	PMN_48	PMN_49	PMN_50	PMN_51	PMN_52	PMN_53	PMN_54	PMN_55	PMN_56	PMN_57	PMN_58	PMN_59	PMN_60	PMN_61	PMN_62	PMN_63	PMN_64	PMN_65	PMN_66	PMN_67	PMN_68	PMN_69	PMN_70	PMN_71	PMN_72	PMN_73	PMN_74	PMN_75	PMN_76	PMN_77	PMN_78	PMN_79	PMN_80	PMN_81	PMN_82	PMN_83	PMN_84	PMN_85	PMN_86	PMN_87	PMN_88	PMN_89	PMN_90	PMN_91	PMN_92
ME585801	Deoxyguanosine diphosphate	AN004046	MS reading	58584842.61	142609095.6	73666862.22	38749651.37	46677452.31	44746855.33	75424886.89	28711563.69	45034521.65	77452794.6	43606614.45	70540429.7	33537140.51	36716691.51	30465778.6	33388763.11	65180322.29	57667944.63	71263834.58	59233550.4	48678821.81	61333888.31	24336661.75	35573666.76	96705220.04	41752319.47	70808235.79	50122768.5	25274776.77	34247603.38	45478285.01	71090799.47	29060004.64	73377573.28	68517949.69	53609741.93	85093594.24	46171043.94	57981438.62	67675428.03	26776133.15	16206820.08	2655328.164	19776869.49	70326046.83	60306288.37	23808297.02	49125400.17	26999013.1	25997413.81	73537124.44	34696273.16	35133021.65	14627247.25	35464615.21	8583443.054	37546853.35	64619155.39	53080433.81	46823892.65	70233462.79	67309196.87	37856922.32	60487376.83	61333429.03	74431880.79	112127578.7	63428603.8	44554616.5	97210096.5	108244740.9	66325426.35	84447087.49	55229729.85	55754856.62
ME585802	Deoxypentose monophosphates	AN004046	MS reading	402489.6265	2376480.63	1369313.641	337367.1168	2468062.678	781881.6857	878466.3797	518091.3394	1784078.783	3085100.237	600920.0946	1006186.065	2509084.49	1278551.708	1358997.348	1933812.548	413267.9059	1441201.642	1320492.065	970101.3497	482029.3197	1315898.911	2014939.55	1109286.204	773970.4033	2297177.455	1310066.615	1189557.726	1914734.287	1268007.127	1319282.101	2067185.364	1129813.343	1828901.948	1232343.96	1679192.87	681913.8076	9388152.897	1728871.446	1037892.75	1407033.151	1531036.582	852413.1705	146373.5228	1514665.718	1142931.1	1869608.611	1478462.81	3439810.18	889597.5316	2621430.943	2469823.032	1749395.198	820462.92	1513264.408	1417645.846	85051.3912	470157.6625	866045.41	438600.9086	355619.1188	1104015.307	188654.4404	959386.477	488450.1011	688594.5976	676378.1156	593238.6967	590722.6804	454987.6312	514183.1873	737781.1379	359292.5602	363415.0624	552124.1699
ME585803	Deoxyribose	AN004046	MS reading	924233.4437	8076989.931	1220455.07	1859074.134	2099144.94	1554584.872	1465115.405	1678732.376	2647972.421	860002.0253	1771309.132	2090425.962	1149940.582	1328164.944	969352.9791	2061506.788	1556471.897	1782285.157	3018076.435	1230183.629	1508937.586	1888411.169	14770.81887	1946834.641	1984.357762	1091610.606	1800255.53	264395.8979	1941009.402	1602144.241	1137318.098	2355.214564	1596908.905	1345218.402	1830674.038	1444205.433	2153680.395	1053566.516	1116973.34	1360636.593	623492.5168	1232121.032	4531.060111	989838.5209	2831.69268	2163516.057	2378162.483	946996.5165	592765.0509	1097662.619	2333343.654	1427900.628	1371844.233	912812.6196	2808100.268	998875.8315	865160.7928	572340.678	987553.2719	408754.6841	1266371.83	531075.0012	558369.1077	1368422.618	195850.4425	1246284.613	1166241.286	1048288.276	955743.341	974816.5519	1331776.7	1119619.907	302039.7028	812948.6341	1201544.09
ME585833	DHAP-isomer	AN004046	MS reading	4178496.614	517643.6754	3765944.067	11420641.15	21884245.04	1165948.462	1179534.432	1960739.478	2179259.412	1821664.854	4852182.98	2841236.154	1063857.764	1504169.812	3097534.563	1890226.701	3033849.313	13230549.19	3506524.666	2579583.778	1673641.938	1160677.382	5681284.414	9843282.366	499908.4343	7113213.45	530132.6794	1546630.472	4331668.268	904541.9669	730553.4806	2922212.757	1053536.529	2050841.017	7444597.582	2384825.398	19892368.94	14541102.95	1537142.072	3459133.857	44765947.42	10367569.13	265128.5688	2263452.783	4075606.284	13609561.21	23797062.98	4709041.337	2804486.001	18741379.85	5939578.593	25150914.75	1641817.554	19921035.53	15919446	7874220.708	1377034.074	5858021.917	2601047.393	1822676.592	591337.3523	744859.2523	1471752.501	6858149.922	823180.7488	834887.233	1982473.971	2308195.267	2111908.47	887327.7298	3795424.608	5385386.954	2593541.162	1873919.631	2257481.892
ME585804	Dihydrouracil	AN004046	MS reading	1341399.629	1119761.763	2755349.168	1518271.849	1525294.611	1056500.39	1507428.831	3136228.763	1731567.414	1615332.998	1642956.033	2413213.412	1119011.512	2551341.751	1878282.447	2466454.887	2856286.402	2629785.122	1576982.414	858562.7466	1017683.058	414928.4205	1918896.475	1864079.275	4559010.749	1639156.479	1632041.341	1137837.729	1237516.684	2535185.312	388266.8453	2258638.411	926589.5467	2518141.428	4782794.068	2633009.785	3656143.835	2719135.162	3800087.414	3963390.224	2577671.865	2932247.636	1048801.045	3305945.409	4466035.141	6385413.887	4065567.801	2742272.956	4857435.611	3418449.743	4528973.474	3140403.816	3831951.207	4275849.684	4068567.849	2784782.323	2786040.247	514604.8789	1234706.921	1708025.615	1792649.042	1886417.146	533723.5641	2605125.187	1648279.126	1712032.137	865713.2791	2074690.973	1987121.234	3112270.139	2831882.915	1674922.877	2480445.952	1253192.637	2217574.438
ME585805	Dihydroxyacetone phosphate	AN004046	MS reading	2751522.569	2754403.97	1837870.697	4832362.105	6731083.893	1486053.701	462470.2539	2068335.373	2023714.218	1079004.276	3954890.476	2771973.249	2599285.978	634343.6988	3341654.091	1853735.584	1265230.314	9193138.462	2773207.674	2247837.763	4052130.259	1774424.997	3531713.177	4683887.642	1069473.643	14100311.79	2071325.272	3142835.964	7632753.726	3865933.322	1467556.823	2139323.274	1750244.455	1684162.086	4031403.949	576235.0445	2689224.527	7115617.541	1917003.124	1318087.556	41328434.37	9993207.961	2779259.321	1107523.899	2263467.551	2951273.703	24342839.9	4528371.49	3520710.779	4989436.222	2357440.968	8835630.014	1402738.289	3913704.58	10543017	2271380.116	6807193.605	13670391.57	3974044.495	16335707.65	1316611.341	4113363.232	6332694.23	7124311.705	684471.3314	717391.7864	2502709.618	2827141.548	2098039.214	1345529.731	7766714.235	13230549.19	2713460.519	2497981.7	3011568.336
ME585806	dimethylglycine	AN004046	MS reading	62323543.9	4064106.699	28988083.86	86696724.35	18308091.48	119650066.6	65491714.54	216840028.6	235374374.4	32333954.66	166257104.6	214817174.3	64314616.59	158719910.8	38881540.24	165787971.4	299825927	87712230.29	158108508.6	21950975.06	104618819.9	38827351.44	119183539.6	96241774.26	39522034.2	207636924.5	145122551.2	67742485.61	96019395.93	398155617.5	54200522.1	61341637.16	105721554.3	252848279.6	207046427.6	83419100.09	129938404	84135126.92	77698623.56	102998186.7	111548377.8	316495969.7	300813889.1	173162755.7	303682748.4	60176731.51	126108016.6	82662416.06	295321674.6	113521182.4	185252451.5	101227624.5	52458179.95	100537458.2	85487235.17	28724806.36	16303439.73	15736858.35	26864459.8	44653103.52	35716306.44	40817920.12	16951787.57	195787331.6	216436576.2	23738786.91	21307489.69	77915070.97	22330912.25	13317451.87	46776415.7	29665074.47	36586897.91	31505330.15	27428349
ME585807	Diphthamide	AN004046	MS reading	6105081.977	4511152.674	5549372.606	3407524.727	7010851.853	7540283.845	4600465.283	6563105.691	6898405.907	3678416.414	8949520.604	7376341.531	3459002.277	8841627.012	6029667.831	9398955.884	8655711.193	6660480.447	6320676.849	2817102.024	4714588.832	5253088.766	10059743.84	13616068.23	7040252.901	7221911.084	5215696.749	13230549.19	13024970.87	6739575.25	7888516.324	3699880.022	8002308.759	8455595.652	9323638.71	7338498.626	8375855.25	8264746.163	12316968.52	6380753.593	6441224.506	10071578.08	3319564.568	8224876.135	4540867.777	9227994.189	7167087.507	6786079.314	7233614.161	6724776.56	12359002.12	6886801.425	12043579.57	15031625.41	11187835.61	6883220.024	8394494.1	161256.262	5979863.651	10186778.49	5517106.948	12133136.2	4992163.513	8537822.003	9102699.743	6103274.001	3408710.597	6942507.752	9095796.253	5735860.586	194506.6408	6920738.693	3936992.172	5397018.377	7776154.493
ME585808	dTDP-glucose	AN004046	MS reading	199892.8673	270758.7472	58523.04333	5473.867863	348764.4476	161413.0004	243103.5866	88554.84135	107845.2732	72994.62612	245833.6266	196168.1985	4783.842763	289951.9019	239799.5743	183226.7131	212045.1372	265459.0747	386528.0024	61746.96575	114180.0709	318362.8879	124142.4544	140468.6993	5502.559591	215162.01	124177.6171	215771.1671	253146.659	295121.5873	244779.4173	56672.29851	139830.7214	344687.6496	269703.0275	142069.1291	430683.9335	240134.4251	208567.4328	309368.3883	21631.92992	92502.16752	12564.48245	127343.4132	261211.737	235905.9972	275501.3878	87808.0378	118427.971	268441.7918	166928.7261	177839.7584	219751.6123	135441.1427	219319.9297	208312.6901	285819.7181	167451.1578	250330.5002	217356.6675	174189.4926	436450.1752	120428.6488	143883.459	150879.4284	240008.508	259170.2987	181387.7347	417546.7361	419941.975	480701.0737	180467.7461	283897.8886	79606.19536	182341.5161
ME585809	Ergothioneine	AN004046	MS reading	773671579.4	380688475.6	996465382.8	292349419.3	503472515.8	4030318032	2251277687	1913294370	5753595818	1050853526	5680451075	10740858717	68719727.32	7539195761	1055356092	4618379203	19400501156	3869657218	4013523680	633201203.7	7223680423	776547028.7	3319035280	8707589100	476291181.4	622910773.5	474067000.4	1764870020	6335300350	4162536001	2810397442	5653052836	4036641165	4930541452	2514135192	690009840.2	658354580.3	985582915.4	864710488.1	1676714667	1912257904	6451648614	902441667.3	4218067126	3326049149	3464720905	3095378590	769219705	9387010372	4703020414	1743552485	1101971609	363172015	2076317072	3785863272	409110878.5	805581728	522688509.6	468209156.6	2067273311	649387389.9	1200527062	485437553.1	13541957100	5467871400	1732289856	1002705397	2844518464	2842116105	1051377779	515218491.7	1695147112	358965790.8	3386822991	3897712753
ME585810	Erythrose 4-phosphate	AN004046	MS reading	2670732.119	3122895.052	2593805.855	937873.6404	2161038.234	629726.8611	1024243.639	1176695.604	265304.4634	2145040.73	1315165.057	736085.8559	900266.1691	237873.1295	2013084.417	237659.7333	50645.52855	1463839.172	1748150.969	1243745.951	181874.0283	413317.5775	61189.24411	8773.520826	5820.034011	1006884.839	1003470.21	288176.6675	373391.4654	805848.0718	34035.26904	184704.0356	5519.779056	66481.22116	82059.08775	5914.680931	4975.046096	295945.6094	55504.42906	6878.31352	965230.915	114990.8812	13289.39996	12750.01588	52870.93222	10472.86476	220979.3653	6593.658316	6057.426191	4656.930003	6258.436965	114941.8816	5793.762852	6276.115305	164625.773	4999.125157	1057629.714	5941770.78	746107.5716	913376.832	372557.4072	575162.323	927673.6026	589100.0494	50723.42898	98251.22431	1822842.408	420414.8325	406444.0373	579238.3574	1116049.341	1445190.623	240238.3753	222171.9431	539834.2673
ME585812	FA (20:2)	AN004046	MS reading	6640142.71	31731813.05	3166218.931	13185360.04	5231769.654	9684337.847	10270595.89	5521988.218	10569654.97	8836358.932	9674838.975	6559416.163	8219887.277	15289203.31	12366559.37	14727307.87	10478496.39	3729872.301	8899599.571	8236623.848	10797866.58	11001261.28	12199099.08	18549364.59	9684582.626	9622970.345	9664672.36	2442466.015	11889825.42	15768568.65	14460346.99	26884190.9	8339211.443	25868802.55	13715809.82	9617643.456	5285766.069	5371335.542	5431318.008	10105146.11	8038697.988	8984563.425	13210788.03	6892168.502	23347291.66	7230567.999	4392096.881	5880049.752	9220015.457	18191604.87	7587623.304	11728731.03	7965807.916	11312719.59	6444866.783	16185668.48	15524540.98	7188342.859	4245734.448	14228201.23	9288339.902	21113670.24	8497365.534	16524488.31	5271968.959	21391624.62	22854137.07	5224672.999	14769103.71	12190613.91	9862075.775	2979446.363	11702901.93	11069584.42	27560783.9
ME585813	Fructose 1,6-bisphosphate	AN004046	MS reading	7545815.556	15537982.76	7078573.022	11665791.26	7998179.032	3031174.484	5955967.97	3780465.59	5122440.74	6004847.847	4445620.766	5725754.866	6346626.275	3148817.856	3638294.581	3396943.429	4557893.776	14561028.67	5140176.94	10548141.73	3983578.279	4871672.02	3553641.289	6327864.577	111794196.6	11572638.06	6289874.523	4898954.724	3619701.572	3790440.573	2288987.416	13271176.6	2685641.761	3749195.098	6201611.362	3119603.489	5675563.956	4897153.573	4788302.998	5525841.936	21955118.24	7469488.697	2548539.234	5193970.237	6102178.008	9678665.025	15081652.08	5493821.094	4404272.411	7527592.038	5713985.458	5574461.77	4063618.434	3719739.519	8419689.084	3984318.659	5542974.827	19626701.75	4336392.789	5102291.835	5299971.935	3838157.85	7271184.179	4658795.449	2456089.232	4721628.035	10980661.27	5668448.798	4889838.427	11112929.95	9804244.533	9221779.695	8425154.916	4133325.249	5919353.141
ME585811	Fructose 6-phosphate	AN004046	MS reading	42294493.35	94779195.91	41679462.85	42906539.54	35003955.04	23499630.77	29604749.8	25743926.77	13230549.19	23033667.34	16983231.13	22028281.54	19535673.16	8602776.561	18501483.2	14789041.38	12933936.69	39142925.54	16363482.67	34817738.34	24494892.53	37197495.7	16483050.34	14806075.92	79158352.95	30119681.76	33896140.76	16792811.33	21817163.85	28601449.06	14524280.52	32247064.11	18136537.45	14827116.67	20900196.63	24450604.76	33239936.41	21513790.66	23207349.47	29288876.95	38363922.05	28923007.32	19680376.15	24816198.73	17744926.29	35429090.8	29341604.96	19584598.9	22868136.84	27982633.33	38256825.93	28498705.39	25197381.84	34710813.17	54392109.47	24002742.41	80517014.29	160510089.9	121206830.3	66182505.59	122376391.2	61365552.25	55769424.71	43769303.8	16305461.35	58696138.28	62378031.41	23754610.79	72028460.32	91594962.54	126587725.9	103100331.3	72257141.47	43873780.09	68681532.91
ME585814	Fucose 1-phosphate	AN004046	MS reading	1104991.082	4993446.353	1169241.9	4753206.181	619128.3821	4907849.077	330676.8458	2076704.224	192476.3093	1560006.57	3254284.326	2178231.624	306078.6522	1076547.74	646087.6555	498570.4362	2765351.438	1503182.239	2977418.665	596546.2582	1915930.668	1230671.992	35765.20002	657467.4468	996001.5128	486096.9056	2710494.938	2909396.428	3770447.034	1893130.232	1408369.933	907601.9268	5682682.621	4245063.179	5421715.149	405366.5072	8046819.454	2285168.209	1178640.849	1711937.016	551381.1214	1264841.511	172997.7205	990898.6722	2679409.158	2577913.208	2305254.154	1122744.08	514676.004	1257653.728	990800.9423	405619.1556	1505731.794	2979617.579	1800042.195	1942814.073	10720451.97	4278738.88	4680214.062	4453490.634	11729091.65	26334019.06	9190800.681	2053791.993	3892396.412	22757937	16540683.55	5607499.041	15087644.34	17760591.91	7445655.96	6846173.776	16799411.49	10358748.88	16248921.86
ME585815	Galacturonate	AN004046	MS reading	1784706.459	2496387.931	1719940.468	1184382.198	2955736.19	1711696.346	1480203.516	1703861.341	4026798.004	1399268.944	2017308.704	2674750.219	328722.4896	3243615.704	1887684.67	2240960.273	2082334.802	2755013.808	2078347.9	972766.7468	1712815.334	2666313.756	3141690.324	2123763.719	8794490.883	2603051.279	1760715.509	6933489.217	4041491.12	2809281.973	2642805.413	3866263.078	1711136.899	3214190.263	3217834.237	1170905.813	3871377.272	4980819.466	4053848.487	2423671.05	4516773.488	4436624.557	2004874.821	5909805.977	4945682.809	2762849.233	2420678.574	4121684.802	5735698.223	7485767.591	2490055.353	2774595.371	9978380.315	4799319.707	8428506.36	602067.328	2021240.615	2539638.031	1881393.878	3301611.279	1881210.817	3400526.118	1243169.743	1418114.726	2085132.775	1366383.145	3132482.996	2644958.55	3059033.782	3123783.636	3026202.586	2561965.038	1193086.591	561397.5737	3432525.428
ME585816	Gamma-aminobutyrate	AN004046	MS reading	29686974.47	9083159.635	26224638.05	30187312.51	44031785.71	3741370.678	27850564.46	65845340.78	53407385.73	71956936.55	42989613.56	53468711.94	25040347.97	41103805.07	41118513.01	27979135.94	70627390.42	35386361.63	3612877.936	23230256.78	54101582.66	25078399.92	81978134.73	52818770.46	25502182.36	56490366.12	30588424.37	53300392.01	37330624.67	37971817.1	40060392.8	31387772.42	78813472.5	55500256.79	55888179.73	22584826.4	71288074.54	60141952.2	70094506.16	55126627.19	29094626.34	57331672.18	63390381.27	137084515.3	78718234.27	94506439.01	96564660.61	53947429.55	66626676.07	22802436.36	40734618.87	64805544.66	45485626.31	54224590.69	59978917.67	38237464.7	25770109.7	9170072.505	27806298.6	35876610.44	21688780.12	33757479.6	17427103.36	51487224.1	42360036.03	16354589.59	9308181.259	48706161.57	24850363.59	29301307.14	17131871.74	26827155.94	31754809.7	25096318.99	25049281.14
ME585817	Glu-Asp	AN004046	MS reading	9910269.912	61241595.72	9126667.749	16770735.53	17755445.17	4938359.013	7146751.013	8850539.417	5132220.153	6193130.082	7643720.263	2910736.909	5370376.649	3563334.347	13230549.19	8330267.555	3225097.513	2838321.336	4045996.371	4358654.332	1733919.939	3813207.994	5404588.06	3733253.559	1842996.566	2226504.09	4207519.937	3537573.388	7678666.044	6243223.508	2015476.827	369330537.5	3504344.095	2512137.292	2863710.753	2609466.649	2784958.812	4008258.024	3368544.372	2217675.635	3261483.34	3053911.609	1885853.409	1994828.064	2155213.906	2421908.478	1933295.739	3819508.552	283132847.8	2712107.243	4519087.204	131729477.3	196373667.8	11836442.37	4165538.462	7872035.708	4457279.865	5970975.579	6817822.491	7194021.486	7813483.407	7992224.392	3349997.388	3037290.153	4557809.136	5330498.342	4177283.532	6175260.981	8463504.796	6376707.094	5776910.252	7864303.274	4462159.884	3753827.874	8482292.069
ME585818	Gluconate	AN004046	MS reading	44893011.19	231162646.9	52478508.78	122948839.7	72231552.28	91647642.34	157905732.4	23624718.56	108586486.7	235891448.8	45445779.64	139863631.3	182413883.7	171293683.6	52450460.14	63258944.15	67061250.26	137871426.3	112753731.7	64849034.49	104608284.6	469894753.1	55322855.28	98209102.78	1122554203	130419957.3	131158827.4	294783470.9	89554083.34	152655243.6	212195007.9	136401067.3	75282804.12	206326626	150159430.7	99260359.39	380624399.3	59733865.58	177660374.1	72835031.17	84023682.48	66786996.57	40795123.16	122799425	207142926.7	216983197.9	94225682.49	129170161.6	170917013.1	59067524.07	316436930.7	61398038.3	151291954.4	214598312.7	116862932.4	30117068.13	65658941.62	39274131.75	43990967.41	111418268.4	140403286.2	120467377.9	35173686.28	56118586.48	56780207.21	87575235.49	234567511.7	83052632.45	112732079.2	135087708.1	168335552.2	118636646.3	240330959.5	125913284.9	134995929.3
ME585819	Glucosamine 6-phosphate	AN004046	MS reading	391954.4869	751674.951	582974.5534	915267.1984	826555.6808	1028928.606	463463.7837	656054.6086	482368.92	900040.6868	605680.8668	728402.6715	989699.2222	1286102.279	1031027.912	1009145.816	555762.2765	531080.9149	716012.7462	978420.5581	516609.601	752682.962	574243.945	2323886.115	1763413.579	463061.0423	697961.2984	771528.4386	928762.5545	668145.937	768202.4681	949109.3229	892108.2695	651073.9531	1210782.071	581462.4355	928956.071	1672457.043	835947.2095	935262.818	778834.1996	2885071.964	383500.454	529788.3431	912128.1988	804918.1254	760304.7736	697651.2741	2294083.66	1365669.474	1026003.158	1629229.145	743664.107	1122964.723	563519.2754	920497.2135	584386.8234	734749.9824	719843.5624	634124.8422	776214.9658	1222829.494	338965.0162	980238.3172	959502.0733	902212.6141	617172.2536	1047475.497	990894.9152	863794.1802	1044335.477	941876.5677	719766.173	702146.5335	1102153.853
